Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Editor,Publisher,Date Published,Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,Word Count,Number of Pages,Format,Dimensions,Weight,List Price,Language,DDC,LCC,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Uploaded Image URL,Activities
"The Wizard, the Fairy, and the Magic Chicken",,,,,Helen Lester,"Lester, Helen",,,,,Houghton Mifflin Harcourt,,2014,,Juvenile Fiction,"The Wizard, the Fairy, and the Magic Chicken each think, ""I am the greatest in the world."" After a competition full of jealousy, boasting, and reckless spellcasting, they find themselves fleeing from hairy, bumpy, and dotty monsters! While running for their lives, the three rivals realize that they can't defeat the monsters alone, and only by working together can they counter the powerful magic. Safe at last, they can still sometimes compete—but as friends.This magical tale of friendship and teamwork is now part of a fun, value-priced 8"" x 8"" hardcover series about life lessons. Includes downloadable audio and information on the importance of teamwork!",,,,,,,32,,,,,English,,,,9780544220645,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.374467968,,,,,,L4i9AwAAQBAJ,,0,,
Mr. Putter and Tabby Bake the Cake,,,,,Cynthia Rylant,"Rylant, Cynthia",,,,,Houghton Mifflin Harcourt,,1994,,Juvenile Fiction,"It is Christmastime. Mr. Putter and his fine cat, Tabby, are having a hard time thinking of what to give their neighbor Mrs. Teaberry. She likes strange things--even fruitcake. Mr. Putter cannot believe anyone likes fruitcake. So he decides to bake her a light and airy Christmas cake. It will be a cinch . . . or will it? Full color.",,,,,,,44,,,,,English,,,,9780152002053,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.358659982,,,,,,oimIHwm47lQC,,0,,
Mr. Putter and Tabby Make a Wish,,,,,Cynthia Rylant,"Rylant, Cynthia",,,,,Houghton Mifflin Harcourt,,2005,,Juvenile Fiction,"It's Mr. Putter's birthday. But is he too old for a party? Not if his fine cat, Tabby, and his neighbor Mrs. Teaberry and her good dog, Zeke, have anything to do with it!  Filled with the all the usual Putter and Tabby humor and emotion--plus a whole lot of candles, balloons, and cake--this fourteenth book in the acclaimed series is a grand birthday celebration indeed.",,,,,,,44,,,,,English,,,,9780152024260,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.343546986,,,,,,oVXP-9dZibwC,,0,,
Awesome Adventures,,,,,Helen Murray,"Murray, Helen",,,,,DK Publishing,,2013,,Juvenile Nonfiction,"Enjoy the world of the Lego[registered] Movie with this Level 2 Reader. Lego[registered] Movie Awesome Adventures is a brand new book introducing readers to the Lego Movie universe. This DK Reader will be enjoyed by young learners and fans of the movie with its light-hearted and fun storyline. Level 2 Readers have easy-to-read stories with word repetition, pictures and illustrated text boxes to build literacy skills. DK Readers are a multi-level reading programme guaranteed to capture a child's interest while developing reading skills and general knowledge - compatible with the framework for teaching literacy.",,,,,,,32,,,,,English,,,,9781465416957,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.326642990,,,,,,jvQInwEACAAJ,,0,,
Applesauce Season,,,,,Eden Ross Lipson,"Lipson, Eden Ross",,,,,Macmillan,2009/08/04,2009,,Juvenile Nonfiction,"A taste of fall: Celebrated editor Eden Lipson and Caldecott Medal winner Mordicai Gerstein celebrate a fall family ritual in Applesauce Season, a picture book rich with the colors and flavors of the season.When the first apples of the season--Ida Red and Paula Red, Twenty Ounce, McIntosh, and Ginger Gold--show up in the city markets, it's time to take out the big pot and make applesauce. A lovingly recounted description of a family's applesauce-making ritual describes the buying, peeling, cooking and stirring; the wait for the sauce to cool and the first taste. Mordicai Gerstein's paintings are full of the colors and flavors of the season: red apples, orange leaves, blue skies. Here's a lovely picture book celebrating an American family tradition.",,,,,,,40,,,,,English,,,,9781596432161,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.310775041,,,,,,SScOcMSw-tkC,,0,,
Once Upon a Golden Apple,,,,,"Jean Little, Maggie De Vries","Little, Jean",,,,,Viking,,1991,,Internet Archive Wishlist,"Daddy starts telling stories under the apple tree but he keeps doing it wrong (Goldilocks lives with the seven dwarfs, a princess kisses a reluctant dragon, etc.) so the boy and girl have to shout ""No!"" until he does it right.",,,,,,,32,,,,,English,,,,9780670829637,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.295809030,,,,,,Me5-QgAACAAJ,,0,,
The Biggest Apple Ever,,,,,Steven Kroll,"Kroll, Steven",,,,,Scholastic Inc.,,2011,,Juvenile Fiction,"Clayton and Desmond are back and bigger than ever in this companion to the New York Times bestselling series!As another year at Mouseville School begins, the students will be learning all about apples--starting with a contest to find the biggest one ever! As usual, Clayton the town mouse and Desmond the country mouse are each eying the prize. But when they can't find the biggest apple, even after they decide to work together, will they just give up? Or do they have another trick up their sleeves?The newest installment of this beloved, bestselling series continues to showthe benefits of collaboration and friendship in a story centered around the fall season.",,,,,,,32,,,,,English,,,,9780545248365,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.280238986,,,,,,fQlAYzsswXIC,,0,,
The night before kindergarten,,,,,Natasha Wing,"Wing, Natasha",,,,,Grosset & Dunlap,,2001,,,,,,,,,,,,,,,,,,,9780613925891,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.267083048,,,,,,,,0,http://images.amazon.com/images/P/0613925890.01Z.jpg,
Who Shares?,,,,,Ewa Lipniacka,"Lipniacka, Ewa",,,,,Dial Books for Young Readers,,2003,,Juvenile Fiction,"Jack and Georgina are two siblings who do not like to share. So when Mom says they must, they decide to do it in their own way. Georgina shares a worm with Jack, and Jack shares Georgina's teddy bear with the dog! But in a sweet, funny surprise ending, they eventually discover something wonderful that they already share.  Filled with humor, charm, and spirit, here's a perfect book for siblings who are trying to learn one of life's first lessons.  Illustrated by Jane Massey.",,,,,,,24,,,,,English,,,,9780803728899,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.251116037,,,,,,x6MHAAAACAAJ,,0,,
Sleep Like a Tiger,,,,,Mary Logue,"Logue, Mary",,,,,Houghton Mifflin Harcourt,,2012,,Juvenile Fiction,"2013 Randolph Caldecott Honor AwardIn this magical bedtime story, the lyrical narrative echoes a Runaway Bunny – like cadence: “Does everything in the world go to sleep?” the little girl asks. In sincere and imaginative dialogue between a not-at-all sleepy child and understanding parents, the little girl decides “in a cocoon of sheets, a nest of blankets,” she is ready to sleep, warm and strong, just like a tiger. The Caldecott Honor artist Pamela Zagarenski's rich, luminous mixed-media paintings effervesce with odd, charming details that nonsleepy children could examine for hours. A rare gem.",,,,,,,32,,,,,English,,,,9780547641027,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.235368013,,,,,,UNdKrOrFDAAC,,0,,
The Owl who Became the Moon,,,,,Jonathan London,"London, Jonathan",,,,,Dutton Children's Books,,1993,,In library,"While riding on a train at night, a young boy listens and watches as he passes by many creatures in their wilderness homes.",,,,,,,32,,,,,English,,,,9780525450542,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.220800995,,,,,,4tScPQAACAAJ,,0,,
One Summer Day,,,,,Kim Lewis,"Lewis, Kim",,,,,Candlewick Press,,1996,,Fiction,"Employing soft drawings that invite a lingering look, Kim Lewis conjures up a satisfying adventure, as she takes very young readers on an idyllic stroll in the countryside with little Max and his friend Sara as they search for tractors. Full color. Baby/Preschool.",,,,,,,24,,,,,English,,,,9781564028839,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.205631017,,,,,,hNgKQgAACAAJ,,0,,
What a Beautiful Morning,,,,,"Arthur Levine, Katie Kath","Levine, Arthur",,,,,Running Press,2016/08/09,2016,,Juvenile Fiction,"Every morning is beautiful when Noah visits his Grandparents. When Grandpa and Noah wake up, they take off singing and hardly stop: walking the dog, splashing through puddles, and eating French toast with cinnamon.But one summer Grandpa seems to have forgotten how to do the things they love. Does he even know who Noah is?Grandma steps in energetically, filling in as best she can. But it is Noah who finds the way back to something he can share with Grandpa. Something musical. Something that makes the morning beautiful again.This is a story about how love helps usfind even what we think is lost.",,,,,,,40,,,,,English,,,,9780762459063,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.188949942,,,,,,J-oHDAAAQBAJ,,0,,
Dinosaur Dinosaur,,,,,Kevin Lewis,"Lewis, Kevin",,,,,Orchard Books,,2006,,Juvenile Fiction,"From the best-selling team that created CHUGGA-CHUGGA CHOO-CHOO comes a silly, read-aloud picture book based on a classic jump-rope rhyme.  Dinosaur, dinosaur, run outside and play. Busy-whizzy dinosaur, all the livelong day!  Stomping, jumping, bouncing, and pouncing . . . when you're a little dinosaur, there's so much to do before the sun goes down and it is time for bed.",,,,,,,32,,,,,English,,,,9780439603713,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.172904968,,,,,,GculHAAACAAJ,,0,,
What was I Scared Of?,,A Glow-in-the-dark Encounter,,,Dr. Seuss,"Seuss, Dr.",,,,,Random House,,2009,,Juvenile Fiction,"Dr. Seuss in a glowing new format! What were we waiting for? We’ve taken the classic Dr. Seuss short story What Was I Scared Of? (from The Sneetches and Other Stories), added glow-in-the-dark ink, and created the ultimate just-slightly-spooky read for slumber parties and perusal by flashlight! Perfect for Halloween, this splendidly silly story about a narrator terrorized by an empty pair of pants (which happens to be equally terrified of the narrator) works perfectly well the rest of the year, too, delivering a timeless message about fear and tolerance to boot. Scaredy-pants of all ages will quiver with delight!",,,,,,,32,,,,,English,,,,9780375853425,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.156023979,,,,,,Nmx0NwAACAAJ,,0,,
Tacky the Penguin,,,,,Helen Lester,"Lester, Helen",,,,,Houghton Mifflin,,1988,,Juvenile Fiction,"Tacky's an odd bird, or Penguin rather, who likes to do splashy cannonballs and greet his companions with a loud “What's happening?” In fact, he's something of an eccentric, which his fellow penguins find somewhat bothersome until his odd behavior saves the day!",,,,,,,32,,,,,English,,,,9780395562338,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.140115022,,,,,,9eHEkJZZ8QkC,,0,,
The Biggest Pumpkin Ever,,,,,Steven Kroll,"Kroll, Steven",,,,,Scholastic,1993/09/01,1993,,Juvenile Fiction,"Desmond and Clayton must work together to win the Biggest Pumpkin competition, in this popular bestselling picture book.Once there were two mice who fell in love with the same pumpkin....Desmond the field mouse wants to carve the biggest jack-o'-lantern in the neighborhood with his pumpkin. Clayton the house mouse wants to win the Biggest Pumpkin contest with his. But when they discover that their choice pumpkins are actually the same one, Desmond and Clayton decide to work together to grow the biggest pumpkin ever!",,,,,,,32,,,,,English,,,,9780590464635,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.124413967,,,,,,3cdUPgAACAAJ,,0,,
Harry the Dirty Dog,,,,,Gene Zion,"Zion, Gene",,,,,Harper Collins,1956/09/05,1956,,Juvenile Fiction,"There's never been another dog as delightful–or dirty–as Harry.  This lovable white dog with black spots (or black dog with white spots) has charmed children for fifty years, and we are celebrating with an anniversary edition. This childhood favourite is perfect for reading aloud before going to bed or avoiding a bath.",,,,,,,32,,,,,English,,,,9780060268657,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.107728958,,,,,,h8EHPXJI34MC,,0,,
No More Cookies!,,,,,Paeony Lewis,"Lewis, Paeony",,,,,Scholastic,,2005,,Juvenile Fiction,"It's crunch time for Florence and her plush monkey, Arnold. They are determined to get more cookies --- no matter what it takes! Florence, a small and willful girl, and Arnold, her faithful, plush monkey doll, have reached the bottom of the cookie tin and want more cookies! So they decide to come up with a plan to persuade Florence's mom to give them the treats. With the help of Florence's costumes, some drawings, and a LOT of imagination, the two friends invent lots of wacky ways to get more cookies. But Florence's mom has a plan of her own!The charming, humorous storyline and sweet, friendly illustrations make this a delicious nibble for cookie-lovers everywhere!",,,,,,,32,,,,,English,,,,9780439683326,0,0,,Unread,,,,,,,0,,,,2018/09/06 07:37:59.78600049,,,,,,v7FYPQAACAAJ,,0,,
Beach Feet,,,,,Kiyomi Konagaya,"Konagaya, Kiyomi",,,,,"Enchanted Lion Books, LLC",2012/05/01,2012,,Juvenile Fiction,"The story of a boy's visit to the beach, Beach Feet opens with a small boy feeling the heat of the sand and then running towards the ocean. Free and independent despite his young age and the tube around his waist, the boy gives himself over to the ocean and the pleasures to be had at water’s edge. Throughout, the boy's connection to the beach through his feet—the feel of sand, shells, water—is never lost. Unusual perspectives and a pitch-perfect voice make this a standout. Kiyomi Konagaya was born in 1936 in Shizuoka, Japan. At university, he studied English literature and published his poetry in literary magazines. After graduation, he took a job at an advertising agency. In 1977 he won the prestigious Mr. H Award (for new poets) for Little Voyage 26. He also won the twenty-first Takami Jun Prize in 1991, and the twenty-fifth Contemporary Poetry Award in 2007. Masamitsu Saito was born in 1958 in a seaside town along Kujyukuri Beach in Chiba, so he grew up to the sound of waves. He studied graphic design at Tama Art University. His work can be found in magazines and books, as well as on chocolate packages.",,,,,,,32,,,,,English,,,,9781592701216,0,0,,Unread,,,,,,,0,,,,2018/08/12 07:41:34.225901007,,,,,,i6P4ygAACAAJ,,0,,
Once Upon a Memory,,,,,Nina Laden,"Laden, Nina",,,,,"Little, Brown Books for Young Readers",2013/12/03,2013,,Juvenile Fiction,"From bestselling author Nina Laden and bestselling illustrator Renata Liwska comes an enchanting, imaginative story for fans of They All Saw a Cat.Does a feather remember it once was a bird? Does a book remember it once was a word? A boy is swept away to a world where fantasy and reality come together in surprising and playful ways. From the cake that once was grain to the ocean that once was rain, whimsical before and after scenes offer readers a peek at the world as seen through the eyes of a curious child.Nina Laden's poetic and cleverly woven text is perfectly paired with artist Renata Liwska's captivating illustrations.",,,,,,,40,,,,,English,,,,9780316208161,0,0,,Unread,,,,,,,0,,,,2018/08/12 07:41:34.211956977,,,,,,ep-fkQEACAAJ,,0,,
Swimmy,,,,,Leo Lionni,"Lionni, Leo",,,,,Pantheon,,1968,,Peces,,,,,,,,30,,,,,,,,,9780394817132,0,0,,Unread,,,,,,,0,,,,2018/08/12 07:41:34.198850035,,,,,,,,0,http://images.amazon.com/images/P/0394817133.01Z.jpg,
Market Day,,,,,Carol Foskett Cordsen,"Cordsen, Carol Foskett",,,,,Dutton Children's Books,,2008,,Juvenile Fiction,"Classic Americana from the award-winning author and illustrator of The Milkman. Farm cow waking. Tardy MOO! Bensons rising. Much to do . . . Finally finished. Loud ?Hurray!? Bensons set for Market Day. When the Benson family oversleeps, there?s so much to do to get ready for market, from picking shiny red apples to packing up the truck. But in their hurry, do they remember to feed the cow? Or close the farm gate? One hungry, lovable cow is about to make a day at the farmer?s market a lot more exciting! From the celebrated author/illustrator team behind The Milkman, here?s another classically illustrated, pitchperfect read-aloud packed with small-town appeal.",,,,,,,32,,,,,English,,,,9780525478836,0,0,,Unread,,,,,,,0,,,,2018/08/12 07:41:34.175384044,,,,,,dcNaAAAAYAAJ,,0,,
